CustomerId,Amount,InterestRate
2460,408635.67,3.1
2461,408636.67,4.1
2462,408637.67,5.1
2463,408638.67,2.1
2464,408639.67,3.1
2465,408640.67,4.1
2466,408641.67,5.1
2467,408642.67,2.1
2468,408643.67,3.1
2469,408644.67,4.1
2470,408645.67,5.1
2471,408646.67,2.1
2472,408647.67,3.1
2473,408648.67,4.1
2474,408649.67,5.1
2475,408650.67,2.1
2476,408651.67,3.1
2477,408652.67,4.1
2478,408653.67,5.1
2479,408654.67,2.1
2480,408655.67,3.1
2481,408656.67,4.1
2482,408657.67,5.1
2483,408658.67,2.1
2484,408659.67,3.1
2485,408660.67,4.1
2486,408661.67,5.1
2487,408662.67,2.1
2488,408663.67,3.1
2489,408664.67,4.1
2490,408665.67,5.1
2491,408666.67,2.1
2492,408667.67,3.1
2493,408668.67,4.1
2494,408669.67,5.1
2495,408670.67,2.1
2496,408671.67,3.1
2497,408672.67,4.1
2498,408673.67,5.1
2499,408674.67,2.1
2500,408675.67,3.1
2501,408676.67,4.1
2502,408677.67,5.1
2503,408678.67,2.1
2504,408679.67,3.1
2505,408680.67,4.1
2506,408681.67,5.1
2507,408682.67,2.1
2508,408683.67,3.1
2509,408684.67,4.1
2510,408685.67,5.1
2511,408686.67,2.1
2512,408687.67,3.1
2513,408688.67,4.1
2514,408689.67,5.1
2515,408690.67,2.1
2516,408691.67,3.1
2517,408692.67,4.1
2518,408693.67,5.1
2519,408694.67,2.1
2520,408695.67,3.1
2521,408696.67,4.1
2522,408697.67,5.1
2523,408698.67,2.1
2524,408699.67,3.1
2525,408700.67,4.1
2526,408701.67,5.1
2527,408702.67,2.1
2528,408703.67,3.1
2529,408704.67,4.1
2530,408705.67,5.1
2531,408706.67,2.1
2532,408707.67,3.1
2533,408708.67,4.1
2534,408709.67,5.1
2535,408710.67,2.1
2536,408711.67,3.1
2537,408712.67,4.1
2538,408713.67,5.1
2539,408714.67,2.1
2540,408715.67,3.1
2541,408716.67,4.1
2542,408717.67,5.1
2543,408718.67,2.1
2544,408719.67,3.1
2545,408720.67,4.1
2546,408721.67,5.1
2547,408722.67,2.1
2548,408723.67,3.1
2549,408724.67,4.1
2550,408725.67,5.1
2551,408726.67,2.1
2552,408727.67,3.1
2553,408728.67,4.1
2554,408729.67,5.1
2555,408730.67,2.1
2556,408731.67,3.1
2557,408732.67,4.1
2558,408733.67,5.1
2559,408734.67,2.1
2560,408735.67,3.1
2561,408736.67,4.1
2562,408737.67,5.1
2563,408738.67,2.1
2564,408739.67,3.1
2565,408740.67,4.1
2566,408741.67,5.1
2567,408742.67,2.1
2568,408743.67,3.1
2569,408744.67,4.1
2570,408745.67,5.1
2571,408746.67,2.1
2572,408747.67,3.1
2573,408748.67,4.1
2574,408749.67,5.1
2575,408750.67,2.1
2576,408751.67,3.1
2577,408752.67,4.1
2578,408753.67,5.1
2579,408754.67,2.1
2580,408755.67,3.1
2581,408756.67,4.1
2582,408757.67,5.1
2583,408758.67,2.1
2584,408759.67,3.1
2585,408760.67,4.1
2586,408761.67,5.1
2587,408762.67,2.1
2588,408763.67,3.1
2589,408764.67,4.1
2590,408765.67,5.1
2591,408766.67,2.1
2592,408767.67,3.1
2593,408768.67,4.1
2594,408769.67,5.1
2595,408770.67,2.1
2596,408771.67,3.1
2597,408772.67,4.1
2598,408773.67,5.1
2599,408774.67,2.1
2600,408775.67,3.1
2601,408776.67,4.1
2602,408777.67,5.1
2603,408778.67,2.1
2604,408779.67,3.1
2605,408780.67,4.1
2606,408781.67,5.1
2607,408782.67,2.1
2608,408783.67,3.1
2609,408784.67,4.1
2610,408785.67,5.1
2611,408786.67,2.1
2612,408787.67,3.1
2613,408788.67,4.1
2614,408789.67,5.1
2615,408790.67,2.1
2616,408791.67,3.1
2617,408792.67,4.1
2618,408793.67,5.1
2619,408794.67,2.1
2620,408795.67,3.1
2621,408796.67,4.1
2622,408797.67,5.1
2623,408798.67,2.1
2624,408799.67,3.1
2625,408800.67,4.1
2626,408801.67,5.1
2627,408802.67,2.1
2628,408803.67,3.1
2629,408804.67,4.1
2630,408805.67,5.1
2631,408806.67,2.1
2632,408807.67,3.1
2633,408808.67,4.1
2634,408809.67,5.1
2635,408810.67,2.1
2636,408811.67,3.1
2637,408812.67,4.1
2638,408813.67,5.1
2639,408814.67,2.1
2640,408815.67,3.1
2641,408816.67,4.1
2642,408817.67,5.1
2643,408818.67,2.1
2644,408819.67,3.1
2645,408820.67,4.1
2646,408821.67,5.1
2647,408822.67,2.1
2648,408823.67,3.1
2649,408824.67,4.1
2650,408825.67,5.1
2651,408826.67,2.1
2652,408827.67,3.1
2653,408828.67,4.1
2654,408829.67,5.1
2655,408830.67,2.1
2656,408831.67,3.1
2657,408832.67,4.1
2658,408833.67,5.1
2659,408834.67,2.1
2660,408835.67,3.1
2661,408836.67,4.1
2662,408837.67,5.1
2663,408838.67,2.1
2664,408839.67,3.1
2665,408840.67,4.1
2666,408841.67,5.1
2667,408842.67,2.1
2668,408843.67,3.1
2669,408844.67,4.1
2670,408845.67,5.1
2671,408846.67,2.1
2672,408847.67,3.1
2673,408848.67,4.1
2674,408849.67,5.1
2675,408850.67,2.1
2676,408851.67,3.1
2677,408852.67,4.1
2678,408853.67,5.1
2679,408854.67,2.1
2680,408855.67,3.1
2681,408856.67,4.1
2682,408857.67,5.1
2683,408858.67,2.1
2684,408859.67,3.1
2685,408860.67,4.1
2686,408861.67,5.1
2687,408862.67,2.1
2688,408863.67,3.1
2689,408864.67,4.1
2690,408865.67,5.1
2691,408866.67,2.1
2692,408867.67,3.1
2693,408868.67,4.1
2694,408869.67,5.1
2695,408870.67,2.1
2696,408871.67,3.1
2697,408872.67,4.1
2698,408873.67,5.1
2699,408874.67,2.1
2700,408875.67,3.1
2701,408876.67,4.1
2702,408877.67,5.1
2703,408878.67,2.1
2704,408879.67,3.1
2705,408880.67,4.1
2706,408881.67,5.1
2707,408882.67,2.1
2708,408883.67,3.1
2709,408884.67,4.1
2710,408885.67,5.1
2711,408886.67,2.1
2712,408887.67,3.1
2713,408888.67,4.1
2714,408889.67,5.1
2715,408890.67,2.1
2716,408891.67,3.1
2717,408892.67,4.1
2718,408893.67,5.1
2719,408894.67,2.1
2720,408895.67,3.1
2721,408896.67,4.1
2722,408897.67,5.1
2723,408898.67,2.1
2724,408899.67,3.1
2725,408900.67,4.1
2726,408901.67,5.1
2727,408902.67,2.1
2728,408903.67,3.1
2729,408904.67,4.1
2730,408905.67,5.1
2731,408906.67,2.1
2732,408907.67,3.1
2733,408908.67,4.1
2734,408909.67,5.1
2735,408910.67,2.1
2736,408911.67,3.1
2737,408912.67,4.1
2738,408913.67,5.1
2739,408914.67,2.1
2740,408915.67,3.1
2741,408916.67,4.1
2742,408917.67,5.1
2743,408918.67,2.1
2744,408919.67,3.1
2745,408920.67,4.1
2746,408921.67,5.1
2747,408922.67,2.1
2748,408923.67,3.1
2749,408924.67,4.1
2750,408925.67,5.1
2751,408926.67,2.1
2752,408927.67,3.1
2753,408928.67,4.1
2754,408929.67,5.1
2755,408930.67,2.1
2756,408931.67,3.1
2757,408932.67,4.1
2758,408933.67,5.1
2759,408934.67,2.1
2760,408935.67,3.1
2761,408936.67,4.1
2762,408937.67,5.1
2763,408938.67,2.1
2764,408939.67,3.1
2765,408940.67,4.1
2766,408941.67,5.1
2767,408942.67,2.1
2768,408943.67,3.1
2769,408944.67,4.1
2770,408945.67,5.1
2771,408946.67,2.1
2772,408947.67,3.1
2773,408948.67,4.1
2774,408949.67,5.1
2775,408950.67,2.1
2776,408951.67,3.1
2777,408952.67,4.1
2778,408953.67,5.1
2779,408954.67,2.1
2780,408955.67,3.1
2781,408956.67,4.1
2782,408957.67,5.1
2783,408958.67,2.1
2784,408959.67,3.1
2785,408960.67,4.1
2786,408961.67,5.1
2787,408962.67,2.1
2788,408963.67,3.1
2789,408964.67,4.1
2790,408965.67,5.1
2791,408966.67,2.1
2792,408967.67,3.1
2793,408968.67,4.1
2794,408969.67,5.1
2795,408970.67,2.1
2796,408971.67,3.1
2797,408972.67,4.1
2798,408973.67,5.1
2799,408974.67,2.1
2800,408975.67,3.1
2801,408976.67,4.1
2802,408977.67,5.1
2803,408978.67,2.1
2804,408979.67,3.1
2805,408980.67,4.1
2806,408981.67,5.1
2807,408982.67,2.1
2808,408983.67,3.1
2809,408984.67,4.1
2810,408985.67,5.1
2811,408986.67,2.1
2812,408987.67,3.1
2813,408988.67,4.1
2814,408989.67,5.1
2815,408990.67,2.1
2816,408991.67,3.1
2817,408992.67,4.1
2818,408993.67,5.1
2819,408994.67,2.1
2820,408995.67,3.1
2821,408996.67,4.1
2822,408997.67,5.1
2823,408998.67,2.1
2824,408999.67,3.1
2825,409000.67,4.1
2826,409001.67,5.1
2827,409002.67,2.1
2828,409003.67,3.1
2829,409004.67,4.1
2830,409005.67,5.1
2831,409006.67,2.1
2832,409007.67,3.1
2833,409008.67,4.1
2834,409009.67,5.1
2835,409010.67,2.1
2836,409011.67,3.1
2837,409012.67,4.1
2838,409013.67,5.1
2839,409014.67,2.1
2840,409015.67,3.1
2841,409016.67,4.1
2842,409017.67,5.1
2843,409018.67,2.1
2844,409019.67,3.1
2845,409020.67,4.1
2846,409021.67,5.1
2847,409022.67,2.1
2848,409023.67,3.1
2849,409024.67,4.1
2850,409025.67,5.1
2851,409026.67,2.1
2852,409027.67,3.1
2853,409028.67,4.1
2854,409029.67,5.1
2855,409030.67,2.1
2856,409031.67,3.1
2857,409032.67,4.1
2858,409033.67,5.1
2859,409034.67,2.1
2860,409035.67,3.1
2861,409036.67,4.1
2862,409037.67,5.1
2863,409038.67,2.1
2864,409039.67,3.1
2865,409040.67,4.1
2866,409041.67,5.1
2867,409042.67,2.1
2868,409043.67,3.1
2869,409044.67,4.1
2870,409045.67,5.1
2871,409046.67,2.1
2872,409047.67,3.1
2873,409048.67,4.1
2874,409049.67,5.1
2875,409050.67,2.1
2876,409051.67,3.1
2877,409052.67,4.1
2878,409053.67,5.1
2879,409054.67,2.1
2880,409055.67,3.1
2881,409056.67,4.1
2882,409057.67,5.1
2883,409058.67,2.1
2884,409059.67,3.1
2885,409060.67,4.1
2886,409061.67,5.1
2887,409062.67,2.1
2888,409063.67,3.1
2889,409064.67,4.1
2890,409065.67,5.1
2891,409066.67,2.1
2892,409067.67,3.1
2893,409068.67,4.1
2894,409069.67,5.1
2895,409070.67,2.1
2896,409071.67,3.1
2897,409072.67,4.1
2898,409073.67,5.1
2899,409074.67,2.1
2900,409075.67,3.1
2901,409076.67,4.1
2902,409077.67,5.1
2903,409078.67,2.1
2904,409079.67,3.1
2905,409080.67,4.1
2906,409081.67,5.1
2907,409082.67,2.1
2908,409083.67,3.1
2909,409084.67,4.1
2910,409085.67,5.1
2911,409086.67,2.1
2912,409087.67,3.1
2913,409088.67,4.1
2914,409089.67,5.1
2915,409090.67,2.1
2916,409091.67,3.1
2917,409092.67,4.1
2918,409093.67,5.1
2919,409094.67,2.1
2920,409095.67,3.1
2921,409096.67,4.1
2922,409097.67,5.1
2923,409098.67,2.1
2924,409099.67,3.1
2925,409100.67,4.1
2926,409101.67,5.1
2927,409102.67,2.1
2928,409103.67,3.1
2929,409104.67,4.1
2930,409105.67,5.1
2931,409106.67,2.1
2932,409107.67,3.1
2933,409108.67,4.1
2934,409109.67,5.1
2935,409110.67,2.1
2936,409111.67,3.1
2937,409112.67,4.1
2938,409113.67,5.1
2939,409114.67,2.1
2940,409115.67,3.1
2941,409116.67,4.1
2942,409117.67,5.1
2943,409118.67,2.1
2944,409119.67,3.1
2945,409120.67,4.1
2946,409121.67,5.1
2947,409122.67,2.1
2948,409123.67,3.1
2949,409124.67,4.1
2950,409125.67,5.1
2951,409126.67,2.1
2952,409127.67,3.1
2953,409128.67,4.1
2954,409129.67,5.1
2955,409130.67,2.1
2956,409131.67,3.1
2957,409132.67,4.1
2958,409133.67,5.1
2959,409134.67,2.1
2960,409135.67,3.1
2961,409136.67,4.1
2962,409137.67,5.1
2963,409138.67,2.1
2964,409139.67,3.1
2965,409140.67,4.1
2966,409141.67,5.1
2967,409142.67,2.1
2968,409143.67,3.1
2969,409144.67,4.1
2970,409145.67,5.1
2971,409146.67,2.1
2972,409147.67,3.1
2973,409148.67,4.1
2974,409149.67,5.1
2975,409150.67,2.1
2976,409151.67,3.1
2977,409152.67,4.1
2978,409153.67,5.1
2979,409154.67,2.1
2980,409155.67,3.1
2981,409156.67,4.1
2982,409157.67,5.1
2983,409158.67,2.1
2984,409159.67,3.1
2985,409160.67,4.1
2986,409161.67,5.1
2987,409162.67,2.1
2988,409163.67,3.1
2989,409164.67,4.1
2990,409165.67,5.1
2991,409166.67,2.1
2992,409167.67,3.1
2993,409168.67,4.1
2994,409169.67,5.1
2995,409170.67,2.1
2996,409171.67,3.1
2997,409172.67,4.1
2998,409173.67,5.1
2999,409174.67,2.1
3000,409175.67,3.1
3001,409176.67,4.1
3002,409177.67,5.1
3003,409178.67,2.1
3004,409179.67,3.1
3005,409180.67,4.1
3006,409181.67,5.1
3007,409182.67,2.1
3008,409183.67,3.1
3009,409184.67,4.1
3010,409185.67,5.1
3011,409186.67,2.1
3012,409187.67,3.1
3013,409188.67,4.1
3014,409189.67,5.1
3015,409190.67,2.1
3016,409191.67,3.1
3017,409192.67,4.1
3018,409193.67,5.1
3019,409194.67,2.1
3020,409195.67,3.1
3021,409196.67,4.1
3022,409197.67,5.1
3023,409198.67,2.1
3024,409199.67,3.1
3025,409200.67,4.1
3026,409201.67,5.1
3027,409202.67,2.1
3028,409203.67,3.1
3029,409204.67,4.1
3030,409205.67,5.1
3031,409206.67,2.1
3032,409207.67,3.1
3033,409208.67,4.1
3034,409209.67,5.1
3035,409210.67,2.1
3036,409211.67,3.1
3037,409212.67,4.1
3038,409213.67,5.1
3039,409214.67,2.1
3040,409215.67,3.1
3041,409216.67,4.1
3042,409217.67,5.1
3043,409218.67,2.1
3044,409219.67,3.1
3045,409220.67,4.1
3046,409221.67,5.1
3047,409222.67,2.1
3048,409223.67,3.1
3049,409224.67,4.1
3050,409225.67,5.1
3051,409226.67,2.1
3052,409227.67,3.1
3053,409228.67,4.1
3054,409229.67,5.1
3055,409230.67,2.1
3056,409231.67,3.1
3057,409232.67,4.1
3058,409233.67,5.1
3059,409234.67,2.1
3060,409235.67,3.1
3061,409236.67,4.1
3062,409237.67,5.1
3063,409238.67,2.1
3064,409239.67,3.1
3065,409240.67,4.1
3066,409241.67,5.1
3067,409242.67,2.1
3068,409243.67,3.1
3069,409244.67,4.1
3070,409245.67,5.1
3071,409246.67,2.1
3072,409247.67,3.1
3073,409248.67,4.1
3074,409249.67,5.1
3075,409250.67,2.1
3076,409251.67,3.1
3077,409252.67,4.1
3078,409253.67,5.1
3079,409254.67,2.1
3080,409255.67,3.1
3081,409256.67,4.1
3082,409257.67,5.1
3083,409258.67,2.1
3084,409259.67,3.1
3085,409260.67,4.1
3086,409261.67,5.1
3087,409262.67,2.1
3088,409263.67,3.1
3089,409264.67,4.1
3090,409265.67,5.1
3091,409266.67,2.1
3092,409267.67,3.1
3093,409268.67,4.1
3094,409269.67,5.1
3095,409270.67,2.1
3096,409271.67,3.1
3097,409272.67,4.1
3098,409273.67,5.1
3099,409274.67,2.1
3100,409275.67,3.1
3101,409276.67,4.1
3102,409277.67,5.1
3103,409278.67,2.1
3104,409279.67,3.1
3105,409280.67,4.1
3106,409281.67,5.1
3107,409282.67,2.1
3108,409283.67,3.1
3109,409284.67,4.1
3110,409285.67,5.1
3111,409286.67,2.1
3112,409287.67,3.1
3113,409288.67,4.1
3114,409289.67,5.1
3115,409290.67,2.1
3116,409291.67,3.1
3117,409292.67,4.1
3118,409293.67,5.1
3119,409294.67,2.1
3120,409295.67,3.1
3121,409296.67,4.1
3122,409297.67,5.1
3123,409298.67,2.1
3124,409299.67,3.1
3125,409300.67,4.1
3126,409301.67,5.1
3127,409302.67,2.1
3128,409303.67,3.1
3129,409304.67,4.1
3130,409305.67,5.1
3131,409306.67,2.1
3132,409307.67,3.1
3133,409308.67,4.1
3134,409309.67,5.1
3135,409310.67,2.1
3136,409311.67,3.1
3137,409312.67,4.1
3138,409313.67,5.1
3139,409314.67,2.1
3140,409315.67,3.1
3141,409316.67,4.1
3142,409317.67,5.1
3143,409318.67,2.1
3144,409319.67,3.1
3145,409320.67,4.1
3146,409321.67,5.1
3147,409322.67,2.1
3148,409323.67,3.1
3149,409324.67,4.1
3150,409325.67,5.1
3151,409326.67,2.1
3152,409327.67,3.1
3153,409328.67,4.1
3154,409329.67,5.1
3155,409330.67,2.1
3156,409331.67,3.1
3157,409332.67,4.1
3158,409333.67,5.1
3159,409334.67,2.1
3160,409335.67,3.1
3161,409336.67,4.1
3162,409337.67,5.1
3163,409338.67,2.1
3164,409339.67,3.1
3165,409340.67,4.1
3166,409341.67,5.1
3167,409342.67,2.1
3168,409343.67,3.1
3169,409344.67,4.1
3170,409345.67,5.1
3171,409346.67,2.1
3172,409347.67,3.1
3173,409348.67,4.1
3174,409349.67,5.1
3175,409350.67,2.1
3176,409351.67,3.1
3177,409352.67,4.1
3178,409353.67,5.1
3179,409354.67,2.1
3180,409355.67,3.1
3181,409356.67,4.1
3182,409357.67,5.1
3183,409358.67,2.1
3184,409359.67,3.1
3185,409360.67,4.1
3186,409361.67,5.1
3187,409362.67,2.1
3188,409363.67,3.1
3189,409364.67,4.1
3190,409365.67,5.1
3191,409366.67,2.1
3192,409367.67,3.1
3193,409368.67,4.1
3194,409369.67,5.1
3195,409370.67,2.1
3196,409371.67,3.1
3197,409372.67,4.1
3198,409373.67,5.1
3199,409374.67,2.1
3200,409375.67,3.1
3201,409376.67,4.1
3202,409377.67,5.1
3203,409378.67,2.1
3204,409379.67,3.1
3205,409380.67,4.1
3206,409381.67,5.1
3207,409382.67,2.1
3208,409383.67,3.1
3209,409384.67,4.1
3210,409385.67,5.1
3211,409386.67,2.1
3212,409387.67,3.1
3213,409388.67,4.1
3214,409389.67,5.1
3215,409390.67,2.1
3216,409391.67,3.1
3217,409392.67,4.1
3218,409393.67,5.1
3219,409394.67,2.1
3220,409395.67,3.1
3221,409396.67,4.1
3222,409397.67,5.1
3223,409398.67,2.1
3224,409399.67,3.1
3225,409400.67,4.1
3226,409401.67,5.1
3227,409402.67,2.1
3228,409403.67,3.1
3229,409404.67,4.1
3230,409405.67,5.1
3231,409406.67,2.1
3232,409407.67,3.1
3233,409408.67,4.1
3234,409409.67,5.1
3235,409410.67,2.1
3236,409411.67,3.1
3237,409412.67,4.1
3238,409413.67,5.1
3239,409414.67,2.1
3240,409415.67,3.1
3241,409416.67,4.1
3242,409417.67,5.1
3243,409418.67,2.1
3244,409419.67,3.1
3245,409420.67,4.1
3246,409421.67,5.1
3247,409422.67,2.1
3248,409423.67,3.1
3249,409424.67,4.1
3250,409425.67,5.1
3251,409426.67,2.1
3252,409427.67,3.1
3253,409428.67,4.1
3254,409429.67,5.1
3255,409430.67,2.1
3256,409431.67,3.1
3257,409432.67,4.1
3258,409433.67,5.1
3259,409434.67,2.1
3260,409435.67,3.1
3261,409436.67,4.1
3262,409437.67,5.1
3263,409438.67,2.1
3264,409439.67,3.1
3265,409440.67,4.1
3266,409441.67,5.1
3267,409442.67,2.1
3268,409443.67,3.1
3269,409444.67,4.1
3270,409445.67,5.1
3271,409446.67,2.1
3272,409447.67,3.1
3273,409448.67,4.1
3274,409449.67,5.1
3275,409450.67,2.1
3276,409451.67,3.1
3277,409452.67,4.1
3278,409453.67,5.1
3279,409454.67,2.1
3280,409455.67,3.1
3281,409456.67,4.1
3282,409457.67,5.1
3283,409458.67,2.1
3284,409459.67,3.1
3285,409460.67,4.1
3286,409461.67,5.1
3287,409462.67,2.1
3288,409463.67,3.1
3289,409464.67,4.1
3290,409465.67,5.1
3291,409466.67,2.1
3292,409467.67,3.1
3293,409468.67,4.1
3294,409469.67,5.1
3295,409470.67,2.1
3296,409471.67,3.1
3297,409472.67,4.1
3298,409473.67,5.1
3299,409474.67,2.1
3300,409475.67,3.1
3301,409476.67,4.1
3302,409477.67,5.1
3303,409478.67,2.1
3304,409479.67,3.1
3305,409480.67,4.1
3306,409481.67,5.1
3307,409482.67,2.1
3308,409483.67,3.1
3309,409484.67,4.1
3310,409485.67,5.1
3311,409486.67,2.1
3312,409487.67,3.1
3313,409488.67,4.1
3314,409489.67,5.1
3315,409490.67,2.1
3316,409491.67,3.1
3317,409492.67,4.1
3318,409493.67,5.1
3319,409494.67,2.1
3320,409495.67,3.1
3321,409496.67,4.1
3322,409497.67,5.1
3323,409498.67,2.1
3324,409499.67,3.1
3325,409500.67,4.1
3326,409501.67,5.1
3327,409502.67,2.1
3328,409503.67,3.1
3329,409504.67,4.1
3330,409505.67,5.1
3331,409506.67,2.1
3332,409507.67,3.1
3333,409508.67,4.1
3334,409509.67,5.1
3335,409510.67,2.1
3336,409511.67,3.1
3337,409512.67,4.1
3338,409513.67,5.1
3339,409514.67,2.1
3340,409515.67,3.1
3341,409516.67,4.1
3342,409517.67,5.1
3343,409518.67,2.1
3344,409519.67,3.1
3345,409520.67,4.1
3346,409521.67,5.1
3347,409522.67,2.1
3348,409523.67,3.1
3349,409524.67,4.1
3350,409525.67,5.1
3351,409526.67,2.1
3352,409527.67,3.1
3353,409528.67,4.1
3354,409529.67,5.1
3355,409530.67,2.1
3356,409531.67,3.1
3357,409532.67,4.1
3358,409533.67,5.1
3359,409534.67,2.1
3360,409535.67,3.1
3361,409536.67,4.1
3362,409537.67,5.1
3363,409538.67,2.1
3364,409539.67,3.1
3365,409540.67,4.1
3366,409541.67,5.1
3367,409542.67,2.1
3368,409543.67,3.1
3369,409544.67,4.1
3370,409545.67,5.1
3371,409546.67,2.1
3372,409547.67,3.1
3373,409548.67,4.1
3374,409549.67,5.1
3375,409550.67,2.1
3376,409551.67,3.1
3377,409552.67,4.1
3378,409553.67,5.1
3379,409554.67,2.1
3380,409555.67,3.1
3381,409556.67,4.1
3382,409557.67,5.1
3383,409558.67,2.1
3384,409559.67,3.1
3385,409560.67,4.1
3386,409561.67,5.1
3387,409562.67,2.1
3388,409563.67,3.1
3389,409564.67,4.1
3390,409565.67,5.1
3391,409566.67,2.1
3392,409567.67,3.1
3393,409568.67,4.1
3394,409569.67,5.1
3395,409570.67,2.1
3396,409571.67,3.1
3397,409572.67,4.1
3398,409573.67,5.1
3399,409574.67,2.1
3400,409575.67,3.1
3401,409576.67,4.1
3402,409577.67,5.1
3403,409578.67,2.1
3404,409579.67,3.1
3405,409580.67,4.1
3406,409581.67,5.1
3407,409582.67,2.1
3408,409583.67,3.1
3409,409584.67,4.1
3410,409585.67,5.1
3411,409586.67,2.1
3412,409587.67,3.1
3413,409588.67,4.1
3414,409589.67,5.1
3415,409590.67,2.1
3416,409591.67,3.1
3417,409592.67,4.1
3418,409593.67,5.1
3419,409594.67,2.1
3420,409595.67,3.1
3421,409596.67,4.1
3422,409597.67,5.1
3423,409598.67,2.1
3424,409599.67,3.1
3425,409600.67,4.1
3426,409601.67,5.1
3427,409602.67,2.1
3428,409603.67,3.1
3429,409604.67,4.1
3430,409605.67,5.1
3431,409606.67,2.1
3432,409607.67,3.1
3433,409608.67,4.1
3434,409609.67,5.1
3435,409610.67,2.1
3436,409611.67,3.1
3437,409612.67,4.1
3438,409613.67,5.1
3439,409614.67,2.1
3440,409615.67,3.1
3441,409616.67,4.1
3442,409617.67,5.1
3443,409618.67,2.1
3444,409619.67,3.1
3445,409620.67,4.1
3446,409621.67,5.1
3447,409622.67,2.1
3448,409623.67,3.1
3449,409624.67,4.1
3450,409625.67,5.1
3451,409626.67,2.1
3452,409627.67,3.1
3453,409628.67,4.1
3454,409629.67,5.1
3455,409630.67,2.1
3456,409631.67,3.1
3457,409632.67,4.1
3458,409633.67,5.1
3459,409634.67,2.1
3460,409635.67,3.1
3461,409636.67,4.1
3462,409637.67,5.1
3463,409638.67,2.1
3464,409639.67,3.1
3465,409640.67,4.1
3466,409641.67,5.1
3467,409642.67,2.1
3468,409643.67,3.1
3469,409644.67,4.1
3470,409645.67,5.1
3471,409646.67,2.1
3472,409647.67,3.1
3473,409648.67,4.1
3474,409649.67,5.1
3475,409650.67,2.1
3476,409651.67,3.1
3477,409652.67,4.1
3478,409653.67,5.1
3479,409654.67,2.1
3480,409655.67,3.1
3481,409656.67,4.1
3482,409657.67,5.1
3483,409658.67,2.1
3484,409659.67,3.1
3485,409660.67,4.1
3486,409661.67,5.1
3487,409662.67,2.1
3488,409663.67,3.1
3489,409664.67,4.1
3490,409665.67,5.1
3491,409666.67,2.1
3492,409667.67,3.1
3493,409668.67,4.1
3494,409669.67,5.1
3495,409670.67,2.1
3496,409671.67,3.1
3497,409672.67,4.1
3498,409673.67,5.1
3499,409674.67,2.1
3500,409675.67,3.1
3501,409676.67,4.1
3502,409677.67,5.1
3503,409678.67,2.1
3504,409679.67,3.1
3505,409680.67,4.1
3506,409681.67,5.1
3507,409682.67,2.1
3508,409683.67,3.1
3509,409684.67,4.1
3510,409685.67,5.1
3511,409686.67,2.1
3512,409687.67,3.1
3513,409688.67,4.1
3514,409689.67,5.1
3515,409690.67,2.1
3516,409691.67,3.1
3517,409692.67,4.1
3518,409693.67,5.1
3519,409694.67,2.1
3520,409695.67,3.1
3521,409696.67,4.1
3522,409697.67,5.1
3523,409698.67,2.1
3524,409699.67,3.1
3525,409700.67,4.1
3526,409701.67,5.1
3527,409702.67,2.1
3528,409703.67,3.1
3529,409704.67,4.1
3530,409705.67,5.1
3531,409706.67,2.1
3532,409707.67,3.1
3533,409708.67,4.1
3534,409709.67,5.1
3535,409710.67,2.1
3536,409711.67,3.1
3537,409712.67,4.1
3538,409713.67,5.1
3539,409714.67,2.1
3540,409715.67,3.1
3541,409716.67,4.1
3542,409717.67,5.1
3543,409718.67,2.1
3544,409719.67,3.1
3545,409720.67,4.1
3546,409721.67,5.1
3547,409722.67,2.1
3548,409723.67,3.1
3549,409724.67,4.1
3550,409725.67,5.1
3551,409726.67,2.1
3552,409727.67,3.1
3553,409728.67,4.1
3554,409729.67,5.1
3555,409730.67,2.1
3556,409731.67,3.1
3557,409732.67,4.1
3558,409733.67,5.1
3559,409734.67,2.1
3560,409735.67,3.1
3561,409736.67,4.1
3562,409737.67,5.1
3563,409738.67,2.1
3564,409739.67,3.1
3565,409740.67,4.1
3566,409741.67,5.1
3567,409742.67,2.1
3568,409743.67,3.1
3569,409744.67,4.1
3570,409745.67,5.1
3571,409746.67,2.1
3572,409747.67,3.1
3573,409748.67,4.1
3574,409749.67,5.1
3575,409750.67,2.1
3576,409751.67,3.1
3577,409752.67,4.1
3578,409753.67,5.1
3579,409754.67,2.1
3580,409755.67,3.1
3581,409756.67,4.1
3582,409757.67,5.1
3583,409758.67,2.1
3584,409759.67,3.1
3585,409760.67,4.1
3586,409761.67,5.1
3587,409762.67,2.1
3588,409763.67,3.1
3589,409764.67,4.1
3590,409765.67,5.1
3591,409766.67,2.1
3592,409767.67,3.1
3593,409768.67,4.1
3594,409769.67,5.1
3595,409770.67,2.1
3596,409771.67,3.1
3597,409772.67,4.1
3598,409773.67,5.1
3599,409774.67,2.1
3600,409775.67,3.1
3601,409776.67,4.1
3602,409777.67,5.1
3603,409778.67,2.1
3604,409779.67,3.1
3605,409780.67,4.1
3606,409781.67,5.1
3607,409782.67,2.1
3608,409783.67,3.1
3609,409784.67,4.1
3610,409785.67,5.1
3611,409786.67,2.1
3612,409787.67,3.1
3613,409788.67,4.1
3614,409789.67,5.1
3615,409790.67,2.1
3616,409791.67,3.1
3617,409792.67,4.1
3618,409793.67,5.1
3619,409794.67,2.1
3620,409795.67,3.1
3621,409796.67,4.1
3622,409797.67,5.1
3623,409798.67,2.1
3624,409799.67,3.1
